연령,성별,시도,규모,건설공사금액,P_FL_given_accident
40~49세,여,부산,20~49인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,부산,300~499인,"1,000억원 이상",1.4934958256791672e-05
40~49세,여,부산,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,부산,500~999인,"1,000억원 이상",7.467479128395836e-06
40~49세,여,부산,50~99인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,부산,5~9인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,부산,5인 미만,3억원 미만,2.240243738518751e-05
40~49세,여,서울,"1,000인 이상","1,000억원 이상",1.866869782098959e-05
40~49세,여,서울,100~299인,"1,000억원 이상",2.240243738518751e-05
40~49세,여,서울,100~299인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,서울,100~299인,300억~500억원 미만,3.733739564197918e-06
40~49세,여,서울,100~299인,"500억~1,000억원 미만",1.866869782098959e-05
40~49세,여,서울,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,서울,10~19인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,서울,10~19인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,서울,20~49인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,서울,20~49인,20억~50억원 미만,1.1201218692593755e-05
40~49세,여,서울,20~49인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,서울,20~49인,50억~120억원 미만,7.467479128395836e-06
40~49세,여,서울,300~499인,"1,000억원 이상",2.6136176949385427e-05
40~49세,여,서울,300~499인,300억~500억원 미만,7.467479128395836e-06
40~49세,여,서울,500~999인,"1,000억원 이상",1.866869782098959e-05
40~49세,여,서울,50~99인,120억~300억원 미만,7.467479128395836e-06
40~49세,여,서울,50~99인,300억~500억원 미만,7.467479128395836e-06
40~49세,여,서울,5~9인,3억~20억원 미만,1.866869782098959e-05
40~49세,여,서울,5~9인,3억원 미만,1.1201218692593755e-05
40~49세,여,서울,5인 미만,120억~300억원 미만,3.733739564197918e-06
40~49세,여,서울,5인 미만,3억~20억원 미만,1.4934958256791672e-05
40~49세,여,서울,5인 미만,3억원 미만,3.733739564197918e-05
40~49세,여,울산,"1,000인 이상","1,000억원 이상",1.1201218692593755e-05
40~49세,여,울산,100~299인,"1,000억원 이상",1.1201218692593755e-05
40~49세,여,울산,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,울산,100~299인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,울산,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,울산,20~49인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,울산,20~49인,20억~50억원 미만,7.467479128395836e-06
40~49세,여,울산,20~49인,3억원 미만,3.733739564197918e-06
40~49세,여,울산,20~49인,50억~120억원 미만,7.467479128395836e-06
40~49세,여,울산,300~499인,"1,000억원 이상",1.1201218692593755e-05
40~49세,여,울산,50~99인,120억~300억원 미만,7.467479128395836e-06
40~49세,여,울산,5~9인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,울산,5인 미만,"1,000억원 이상",3.733739564197918e-06
40~49세,여,울산,5인 미만,3억원 미만,1.4934958256791672e-05
40~49세,여,인천,"1,000인 이상","1,000억원 이상",7.467479128395836e-06
40~49세,여,인천,100~299인,"1,000억원 이상",1.866869782098959e-05
40~49세,여,인천,100~299인,300억~500억원 미만,1.1201218692593755e-05
40~49세,여,인천,100~299인,"500억~1,000억원 미만",1.1201218692593755e-05
40~49세,여,인천,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,인천,20~49인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,인천,20~49인,300억~500억원 미만,3.733739564197918e-06
40~49세,여,인천,300~499인,"1,000억원 이상",1.1201218692593755e-05
40~49세,여,인천,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,인천,500~999인,"1,000억원 이상",7.467479128395836e-06
40~49세,여,인천,50~99인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,인천,50~99인,300억~500억원 미만,3.733739564197918e-06
40~49세,여,인천,5~9인,3억~20억원 미만,1.1201218692593755e-05
40~49세,여,인천,5인 미만,3억원 미만,2.6136176949385427e-05
40~49세,여,전남,100~299인,"500억~1,000억원 미만",7.467479128395836e-06
40~49세,여,전남,10~19인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,전남,300~499인,"1,000억원 이상",3.733739564197918e-06
40~49세,여,전남,500~999인,"1,000억원 이상",7.467479128395836e-06
40~49세,여,전남,50~99인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,전남,50~99인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,전남,5~9인,20억~50억원 미만,7.467479128395836e-06
40~49세,여,전남,5~9인,3억~20억원 미만,1.1201218692593755e-05
40~49세,여,전남,5~9인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,전남,5인 미만,20억~50억원 미만,3.733739564197918e-06
40~49세,여,전남,5인 미만,3억원 미만,1.866869782098959e-05
40~49세,여,전남,5인 미만,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,전북,100~299인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,전북,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,전북,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,전북,20~49인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,전북,20~49인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,전북,300~499인,"1,000억원 이상",7.467479128395836e-06
40~49세,여,전북,5~9인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,전북,5~9인,3억원 미만,1.1201218692593755e-05
40~49세,여,전북,5인 미만,"1,000억원 이상",3.733739564197918e-06
40~49세,여,전북,5인 미만,3억원 미만,1.1201218692593755e-05
40~49세,여,제주,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,제주,10~19인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,제주,20~49인,20억~50억원 미만,1.866869782098959e-05
40~49세,여,제주,20~49인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,제주,5~9인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,제주,5인 미만,"1,000억원 이상",3.733739564197918e-06
40~49세,여,제주,5인 미만,3억~20억원 미만,7.467479128395836e-06
40~49세,여,제주,5인 미만,3억원 미만,1.4934958256791672e-05
40~49세,여,충남,"1,000인 이상","1,000억원 이상",7.467479128395836e-06
40~49세,여,충남,100~299인,"1,000억원 이상",2.9869916513583344e-05
40~49세,여,충남,100~299인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,충남,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,충남,10~19인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,충남,10~19인,3억~20억원 미만,7.467479128395836e-06
40~49세,여,충남,20~49인,120억~300억원 미만,3.733739564197918e-06
40~49세,여,충남,20~49인,20억~50억원 미만,7.467479128395836e-06
40~49세,여,충남,20~49인,300억~500억원 미만,3.733739564197918e-06
40~49세,여,충남,20~49인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,충남,20~49인,50억~120억원 미만,3.733739564197918e-06
40~49세,여,충남,300~499인,"1,000억원 이상",3.733739564197918e-06
40~49세,여,충남,500~999인,"1,000억원 이상",7.467479128395836e-06
40~49세,여,충남,50~99인,"500억~1,000억원 미만",7.467479128395836e-06
40~49세,여,충남,5~9인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,충남,5~9인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,충남,5인 미만,3억~20억원 미만,3.733739564197918e-06
40~49세,여,충남,5인 미만,3억원 미만,2.6136176949385427e-05
40~49세,여,충북,"1,000인 이상","1,000억원 이상",1.866869782098959e-05
40~49세,여,충북,100~299인,"1,000억원 이상",1.1201218692593755e-05
40~49세,여,충북,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
40~49세,여,충북,20~49인,20억~50억원 미만,3.733739564197918e-06
40~49세,여,충북,20~49인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,충북,300~499인,"1,000억원 이상",1.4934958256791672e-05
40~49세,여,충북,500~999인,"1,000억원 이상",1.1201218692593755e-05
40~49세,여,충북,5~9인,20억~50억원 미만,7.467479128395836e-06
40~49세,여,충북,5~9인,3억~20억원 미만,3.733739564197918e-06
40~49세,여,충북,5인 미만,"1,000억원 이상",3.733739564197918e-06
40~49세,여,충북,5인 미만,3억원 미만,7.467479128395836e-06
40~49세,여,충북,5인 미만,50억~120억원 미만,3.733739564197918e-06
50~59세,남,강원,"1,000인 이상","1,000억원 이상",0.0005563271950654898
50~59세,남,강원,100~299인,"1,000억원 이상",0.00047045118508893765
50~59세,남,강원,100~299인,120억~300억원 미만,0.0001269471451827292
50~59세,남,강원,100~299인,20억~50억원 미만,1.866869782098959e-05
50~59세,남,강원,100~299인,300억~500억원 미만,0.00016055080126051047
50~59세,남,강원,100~299인,3억~20억원 미만,3.733739564197918e-06
50~59세,남,강원,100~299인,"500억~1,000억원 미만",0.0004891198829099272
50~59세,남,강원,100~299인,50억~120억원 미만,2.6136176949385427e-05
50~59세,남,강원,10~19인,120억~300억원 미만,7.840853084815628e-05
50~59세,남,강원,10~19인,20억~50억원 미만,0.0006870080798124169
50~59세,남,강원,10~19인,3억~20억원 미만,0.0008624938393297191
50~59세,남,강원,10~19인,3억원 미만,7.094105171976044e-05
50~59세,남,강원,10~19인,"500억~1,000억원 미만",3.733739564197918e-06
50~59세,남,강원,10~19인,50억~120억원 미만,0.0002762967277506459
50~59세,남,강원,20~49인,"1,000억원 이상",5.2272353898770854e-05
50~59세,남,강원,20~49인,120억~300억원 미만,0.0001866869782098959
50~59세,남,강원,20~49인,20억~50억원 미만,0.0005152560598593127
50~59세,남,강원,20~49인,300억~500억원 미만,7.840853084815628e-05
50~59세,남,강원,20~49인,3억~20억원 미만,0.0002464268112370626
50~59세,남,강원,20~49인,3억원 미만,7.467479128395836e-06
50~59세,남,강원,20~49인,50억~120억원 미만,0.0006758068611198232
50~59세,남,강원,300~499인,"1,000억원 이상",0.00039951013336917725
50~59세,남,강원,300~499인,300억~500억원 미만,3.733739564197918e-06
50~59세,남,강원,300~499인,"500억~1,000억원 미만",1.866869782098959e-05
50~59세,남,강원,500~999인,"1,000억원 이상",0.00015681706169631257
50~59세,남,강원,50~99인,"1,000억원 이상",7.467479128395836e-06
50~59세,남,강원,50~99인,120억~300억원 미만,0.00024269307167286468
50~59세,남,강원,50~99인,20억~50억원 미만,4.853861433457293e-05
50~59세,남,강원,50~99인,300억~500억원 미만,0.00022029063428767717
50~59세,남,강원,50~99인,3억~20억원 미만,1.866869782098959e-05
50~59세,남,강원,50~99인,"500억~1,000억원 미만",6.720731215556253e-05
50~59세,남,강원,50~99인,50억~120억원 미만,0.00013814836387532296
50~59세,남,강원,5~9인,120억~300억원 미만,7.467479128395836e-06
50~59세,남,강원,5~9인,20억~50억원 미만,0.0002688292486222501
50~59세,남,강원,5~9인,3억~20억원 미만,0.001359081201368042
50~59세,남,강원,5~9인,3억원 미만,0.0004667174455247398
50~59세,남,강원,5~9인,50억~120억원 미만,5.973983302716669e-05
50~59세,남,강원,5인 미만,"1,000억원 이상",3.3603656077781265e-05
50~59세,남,강원,5인 미만,120억~300억원 미만,1.1201218692593755e-05
50~59세,남,강원,5인 미만,20억~50억원 미만,0.00011201218692593754
50~59세,남,강원,5인 미만,300억~500억원 미만,4.10711352061771e-05
50~59세,남,강원,5인 미만,3억~20억원 미만,0.0010715832549248025
50~59세,남,강원,5인 미만,3억원 미만,0.0062689487282883045
50~59세,남,강원,5인 미만,"500억~1,000억원 미만",2.240243738518751e-05
50~59세,남,강원,5인 미만,50억~120억원 미만,4.480487477037502e-05
50~59세,남,경기,"1,000인 이상","1,000억원 이상",0.001325477545290261
50~59세,남,경기,"1,000인 이상","500억~1,000억원 미만",2.240243738518751e-05
50~59세,남,경기,100~299인,"1,000억원 이상",0.004088444822796721
50~59세,남,경기,100~299인,120억~300억원 미만,0.0006272682467852503
50~59세,남,경기,100~299인,20억~50억원 미만,4.853861433457293e-05
50~59세,남,경기,100~299인,300억~500억원 미만,0.00136281494093224
50~59세,남,경기,100~299인,3억~20억원 미만,1.4934958256791672e-05
50~59세,남,경기,100~299인,"500억~1,000억원 미만",0.003935361500664605
50~59세,남,경기,100~299인,50억~120억원 미만,0.00014934958256791671
50~59세,남,경기,10~19인,"1,000억원 이상",4.10711352061771e-05
50~59세,남,경기,10~19인,120억~300억원 미만,0.00011201218692593754
50~59세,남,경기,10~19인,20억~50억원 미만,0.002639753871887928
50~59세,남,경기,10~19인,300억~500억원 미만,7.467479128395836e-06
50~59세,남,경기,10~19인,3억~20억원 미만,0.005443792284600565
50~59세,남,경기,10~19인,3억원 미만,0.0004928536224741252
50~59세,남,경기,10~19인,"500억~1,000억원 미만",2.9869916513583344e-05
50~59세,남,경기,10~19인,50억~120억원 미만,0.001138790567080365
50~59세,남,경기,20~49인,"1,000억원 이상",0.00036217273772719803
50~59세,남,경기,20~49인,120억~300억원 미만,0.001504697044371761
50~59세,남,경기,20~49인,20억~50억원 미만,0.003983900114999179
50~59세,남,경기,20~49인,300억~500억원 미만,0.00017548575951730215
50~59세,남,경기,20~49인,3억~20억원 미만,0.0018631360425347611
50~59세,남,경기,20~49인,3억원 미만,4.10711352061771e-05
50~59세,남,경기,20~49인,"500억~1,000억원 미만",8.587600997655211e-05
50~59세,남,경기,20~49인,50억~120억원 미만,0.004099646041489314
50~59세,남,경기,300~499인,"1,000억원 이상",0.004095912301925116
50~59세,남,경기,300~499인,120억~300억원 미만,2.6136176949385427e-05
50~59세,남,경기,300~499인,20억~50억원 미만,1.866869782098959e-05
50~59세,남,경기,300~499인,300억~500억원 미만,7.467479128395836e-06
50~59세,남,경기,300~499인,"500억~1,000억원 미만",8.960974954075004e-05
50~59세,남,경기,300~499인,50억~120억원 미만,1.4934958256791672e-05
50~59세,남,경기,500~999인,"1,000억원 이상",0.0023933270606508656
50~59세,남,경기,500~999인,120억~300억원 미만,1.4934958256791672e-05
50~59세,남,경기,500~999인,300억~500억원 미만,1.4934958256791672e-05
50~59세,남,경기,500~999인,"500억~1,000억원 미만",2.240243738518751e-05
50~59세,남,경기,50~99인,"1,000억원 이상",0.00023522559254446883
50~59세,남,경기,50~99인,120억~300억원 미만,0.0024792030706274177
50~59세,남,경기,50~99인,20억~50억원 미만,0.00032483534208521886
50~59세,남,경기,50~99인,300억~500억원 미만,0.0012844064100840838
50~59세,남,경기,50~99인,3억~20억원 미만,0.00014188210343952089
50~59세,남,경기,50~99인,3억원 미만,1.1201218692593755e-05
50~59세,남,경기,50~99인,"500억~1,000억원 미만",0.0005152560598593127
50~59세,남,경기,50~99인,50억~120억원 미만,0.0010865182131815942
50~59세,남,경기,5~9인,"1,000억원 이상",2.6136176949385427e-05
50~59세,남,경기,5~9인,120억~300억원 미만,7.094105171976044e-05
50~59세,남,경기,5~9인,20억~50억원 미만,0.0005115223202951148
50~59세,남,경기,5~9인,300억~500억원 미만,3.733739564197918e-06
50~59세,남,경기,5~9인,3억~20억원 미만,0.0068476783607389815
50~59세,남,경기,5~9인,3억원 미만,0.0025650790806039697
50~59세,남,경기,5~9인,50억~120억원 미만,0.00014188210343952089
50~59세,남,경기,5인 미만,"1,000억원 이상",0.0005077885807309168
50~59세,남,경기,5인 미만,120억~300억원 미만,0.0001642845408247084
50~59세,남,경기,5인 미만,20억~50억원 미만,0.0003957763938049793
50~59세,남,경기,5인 미만,300억~500억원 미만,9.707722866914587e-05
50~59세,남,경기,5인 미만,3억~20억원 미만,0.004245261884493033
50~59세,남,경기,5인 미만,3억원 미만,0.021704228086682497
50~59세,남,경기,5인 미만,"500억~1,000억원 미만",0.0001866869782098959
50~59세,남,경기,5인 미만,50억~120억원 미만,0.00021282315515928134
50~59세,남,경남,"1,000인 이상","1,000억원 이상",0.00025016055080126054
50~59세,남,경남,"1,000인 이상","500억~1,000억원 미만",7.467479128395836e-06
50~59세,남,경남,100~299인,"1,000억원 이상",0.000455516226832146
50~59세,남,경남,100~299인,120억~300억원 미만,8.960974954075004e-05
50~59세,남,경남,100~299인,300억~500억원 미만,0.00017548575951730215
50~59세,남,경남,100~299인,3억~20억원 미만,3.733739564197918e-06
50~59세,남,경남,100~299인,"500억~1,000억원 미만",0.0005077885807309168
50~59세,남,경남,100~299인,50억~120억원 미만,5.2272353898770854e-05
50~59세,남,경남,10~19인,"1,000억원 이상",7.467479128395836e-06
50~59세,남,경남,10~19인,120억~300억원 미만,8.21422704123542e-05
50~59세,남,경남,10~19인,20억~50억원 미만,0.0006870080798124169
50~59세,남,경남,10~19인,300억~500억원 미만,1.4934958256791672e-05
50~59세,남,경남,10~19인,3억~20억원 미만,0.001135056827516167
50~59세,남,경남,10~19인,3억원 미만,0.00014561584300371881
50~59세,남,경남,10~19인,50억~120억원 미만,0.0004741849246531356
50~59세,남,경남,20~49인,"1,000억원 이상",3.733739564197918e-06
50~59세,남,경남,20~49인,120억~300억원 미만,0.0002650955090580522
50~59세,남,경남,20~49인,20억~50억원 미만,0.0007504816524037815
50~59세,남,경남,20~49인,300억~500억원 미만,6.720731215556253e-05
50~59세,남,경남,20~49인,3억~20억원 미만,0.0003509715190346043
50~59세,남,경남,20~49인,"500억~1,000억원 미만",1.4934958256791672e-05
50~59세,남,경남,20~49인,50억~120억원 미만,0.0008923637558433024
50~59세,남,경남,300~499인,"1,000억원 이상",0.0004032438729333752
50~59세,남,경남,300~499인,120억~300억원 미만,2.240243738518751e-05
50~59세,남,경남,300~499인,300억~500억원 미만,1.1201218692593755e-05
50~59세,남,경남,300~499인,"500억~1,000억원 미만",4.853861433457293e-05
50~59세,남,경남,300~499인,50억~120억원 미만,7.467479128395836e-06
50~59세,남,경남,500~999인,"1,000억원 이상",0.00014934958256791671
50~59세,남,경남,500~999인,20억~50억원 미만,3.733739564197918e-06
50~59세,남,경남,500~999인,300억~500억원 미만,3.733739564197918e-06
50~59세,남,경남,500~999인,"500억~1,000억원 미만",1.1201218692593755e-05
50~59세,남,경남,50~99인,"1,000억원 이상",6.34735725913646e-05
50~59세,남,경남,50~99인,120억~300억원 미만,0.00035470525859880223
50~59세,남,경남,50~99인,20억~50억원 미만,7.094105171976044e-05
50~59세,남,경남,50~99인,300억~500억원 미만,0.00016055080126051047
50~59세,남,경남,50~99인,3억~20억원 미만,2.240243738518751e-05
50~59세,남,경남,50~99인,"500억~1,000억원 미만",0.00011201218692593754
50~59세,남,경남,50~99인,50억~120억원 미만,0.00017548575951730215
50~59세,남,경남,5~9인,120억~300억원 미만,3.733739564197918e-06
50~59세,남,경남,5~9인,20억~50억원 미만,0.0002538942903654584
50~59세,남,경남,5~9인,300억~500억원 미만,3.733739564197918e-06
50~59세,남,경남,5~9인,3억~20억원 미만,0.0014076198157026152
50~59세,남,경남,5~9인,3억원 미만,0.0006758068611198232
50~59세,남,경남,5~9인,50억~120억원 미만,5.973983302716669e-05
50~59세,남,경남,5인 미만,"1,000억원 이상",7.840853084815628e-05
50~59세,남,경남,5인 미만,120억~300억원 미만,1.1201218692593755e-05
50~59세,남,경남,5인 미만,20억~50억원 미만,0.00010827844736173962
50~59세,남,경남,5인 미만,300억~500억원 미만,7.467479128395836e-06
50~59세,남,경남,5인 미만,3억~20억원 미만,0.0010006422032050421
50~59세,남,경남,5인 미만,3억원 미만,0.007866989261765014
50~59세,남,경남,5인 미만,"500억~1,000억원 미만",1.1201218692593755e-05
50~59세,남,경남,5인 미만,50억~120억원 미만,2.240243738518751e-05
50~59세,남,경북,"1,000인 이상","1,000억원 이상",4.10711352061771e-05
50~59세,남,경북,100~299인,"1,000억원 이상",0.00036590647729139596
50~59세,남,경북,100~299인,120억~300억원 미만,0.00011574592649013546
50~59세,남,경북,100~299인,20억~50억원 미만,3.733739564197918e-06
50~59세,남,경북,100~299인,300억~500억원 미만,0.00015308332213211464
50~59세,남,경북,100~299인,"500억~1,000억원 미만",0.0003285690816494168
50~59세,남,경북,100~299인,50억~120억원 미만,2.9869916513583344e-05
50~59세,남,경북,10~19인,120억~300억원 미만,7.094105171976044e-05
50~59세,남,경북,10~19인,20억~50억원 미만,0.0005787296324506773
50~59세,남,경북,10~19인,300억~500억원 미만,3.733739564197918e-06
50~59세,남,경북,10~19인,3억~20억원 미만,0.0008139552249951461
50~59세,남,경북,10~19인,3억원 미만,7.467479128395836e-05
50~59세,남,경북,10~19인,50억~120억원 미만,0.0003509715190346043
50~59세,남,경북,20~49인,"1,000억원 이상",2.6136176949385427e-05
50~59세,남,경북,20~49인,120억~300억원 미만,0.00034350403990620845
50~59세,남,경북,20~49인,20억~50억원 미만,0.0005600609346296877
50~59세,남,경북,20~49인,300억~500억원 미만,4.10711352061771e-05
50~59세,남,경북,20~49인,3억~20억원 미만,0.00023149185298027093
50~59세,남,경북,20~49인,3억원 미만,7.467479128395836e-06
50~59세,남,경북,20~49인,"500억~1,000억원 미만",1.4934958256791672e-05
50~59세,남,경북,20~49인,50억~120억원 미만,0.0005413922368086981
50~59세,남,경북,300~499인,"1,000억원 이상",0.00027256298818644804
50~59세,남,경북,300~499인,"500억~1,000억원 미만",4.10711352061771e-05
50~59세,남,경북,500~999인,"1,000억원 이상",0.00019415445733829173
50~59세,남,경북,500~999인,120억~300억원 미만,7.467479128395836e-06
50~59세,남,경북,500~999인,"500억~1,000억원 미만",7.467479128395836e-06
50~59세,남,경북,50~99인,"1,000억원 이상",7.467479128395836e-06
50~59세,남,경북,50~99인,120억~300억원 미만,0.0002538942903654584
50~59세,남,경북,50~99인,20억~50억원 미만,6.720731215556253e-05
50~59세,남,경북,50~99인,300억~500억원 미만,6.720731215556253e-05
50~59세,남,경북,50~99인,3억~20억원 미만,2.9869916513583344e-05
50~59세,남,경북,50~99인,"500억~1,000억원 미만",8.587600997655211e-05
50~59세,남,경북,50~99인,50억~120억원 미만,0.0001232134056185313
50~59세,남,경북,5~9인,120억~300억원 미만,3.733739564197918e-06
50~59세,남,경북,5~9인,20억~50억원 미만,0.0002053556760308855
50~59세,남,경북,5~9인,3억~20억원 미만,0.001049180817539615
50~59세,남,경북,5~9인,3억원 미만,0.00041817883119016683
50~59세,남,경북,5~9인,"500억~1,000억원 미만",7.467479128395836e-06
50~59세,남,경북,5~9인,50억~120억원 미만,4.480487477037502e-05
50~59세,남,경북,5인 미만,"1,000억원 이상",7.467479128395836e-06
50~59세,남,경북,5인 미만,120억~300억원 미만,2.240243738518751e-05
50~59세,남,경북,5인 미만,20억~50억원 미만,3.733739564197918e-05
50~59세,남,경북,5인 미만,3억~20억원 미만,0.0007952865271741565
50~59세,남,경북,5인 미만,3억원 미만,0.0062689487282883045
50~59세,남,경북,5인 미만,"500억~1,000억원 미만",1.866869782098959e-05
50~59세,남,경북,5인 미만,50억~120억원 미만,2.6136176949385427e-05
50~59세,남,광주,100~299인,"1,000억원 이상",0.00035470525859880223
50~59세,남,광주,100~299인,120억~300억원 미만,5.973983302716669e-05
50~59세,남,광주,100~299인,300억~500억원 미만,9.707722866914587e-05
50~59세,남,광주,100~299인,3억~20억원 미만,3.733739564197918e-06
50~59세,남,광주,100~299인,"500억~1,000억원 미만",0.0004256463103185627
50~59세,남,광주,100~299인,50억~120억원 미만,3.733739564197918e-06
50~59세,남,광주,10~19인,"1,000억원 이상",1.1201218692593755e-05
50~59세,남,광주,10~19인,120억~300억원 미만,2.9869916513583344e-05
50~59세,남,광주,10~19인,20억~50억원 미만,0.00047045118508893765
50~59세,남,광주,10~19인,3억~20억원 미만,0.0006571381632988336
50~59세,남,광주,10~19인,3억원 미만,6.720731215556253e-05
50~59세,남,광주,10~19인,50억~120억원 미만,0.00020908941559508342
50~59세,남,광주,20~49인,120억~300억원 미만,0.00021655689472347924
50~59세,남,광주,20~49인,20억~50억원 미만,0.00037710769598398974
50~59세,남,광주,20~49인,300억~500억원 미만,2.6136176949385427e-05
50~59세,남,광주,20~49인,3억~20억원 미만,0.0002650955090580522
50~59세,남,광주,20~49인,"500억~1,000억원 미만",1.4934958256791672e-05
50~59세,남,광주,20~49인,50억~120억원 미만,0.0004779186642173335
50~59세,남,광주,300~499인,"1,000억원 이상",0.0002538942903654584
50~59세,남,광주,300~499인,"500억~1,000억원 미만",7.467479128395836e-06
50~59세,남,광주,500~999인,"1,000억원 이상",0.00013068088474692713
50~59세,남,광주,50~99인,"1,000억원 이상",5.2272353898770854e-05
50~59세,남,광주,50~99인,120억~300억원 미만,0.00019042071777409383
50~59세,남,광주,50~99인,20억~50억원 미만,6.34735725913646e-05
50~59세,남,광주,50~99인,300억~500억원 미만,0.00024269307167286468
50~59세,남,광주,50~99인,3억~20억원 미만,1.4934958256791672e-05
50~59세,남,광주,50~99인,"500억~1,000억원 미만",0.00016801828038890632
50~59세,남,광주,50~99인,50억~120억원 미만,8.960974954075004e-05
50~59세,남,광주,5~9인,20억~50억원 미만,0.00013068088474692713
50~59세,남,광주,5~9인,300억~500억원 미만,7.467479128395836e-06
50~59세,남,광주,5~9인,3억~20억원 미만,0.0008624938393297191
50~59세,남,광주,5~9인,3억원 미만,0.0002762967277506459
50~59세,남,광주,5~9인,50억~120억원 미만,2.240243738518751e-05
50~59세,남,광주,5인 미만,"1,000억원 이상",2.9869916513583344e-05
50~59세,남,광주,5인 미만,120억~300억원 미만,2.9869916513583344e-05
50~59세,남,광주,5인 미만,20억~50억원 미만,6.720731215556253e-05
50~59세,남,광주,5인 미만,300억~500억원 미만,3.733739564197918e-06
50~59세,남,광주,5인 미만,3억~20억원 미만,0.0005301910181161044
50~59세,남,광주,5인 미만,3억원 미만,0.003939095240228804
50~59세,남,광주,5인 미만,50억~120억원 미만,1.866869782098959e-05
50~59세,남,대구,"1,000인 이상","1,000억원 이상",7.467479128395836e-06
50~59세,남,대구,100~299인,"1,000억원 이상",0.0009371686306136774
50~59세,남,대구,100~299인,120억~300억원 미만,7.094105171976044e-05
50~59세,남,대구,100~299인,20억~50억원 미만,1.1201218692593755e-05
50~59세,남,대구,100~299인,300억~500억원 미만,0.00014561584300371881
50~59세,남,대구,100~299인,3억원 미만,3.733739564197918e-06
50~59세,남,대구,100~299인,"500억~1,000억원 미만",0.0004965873620383231
50~59세,남,대구,100~299인,50억~120억원 미만,4.480487477037502e-05
50~59세,남,대구,10~19인,120억~300억원 미만,2.6136176949385427e-05
50~59세,남,대구,10~19인,20억~50억원 미만,0.0006534044237346357
50~59세,남,대구,10~19인,3억~20억원 미만,0.0008848962767149066
50~59세,남,대구,10~19인,3억원 미만,9.707722866914587e-05
50~59세,남,대구,10~19인,"500억~1,000억원 미만",3.733739564197918e-06
50~59세,남,대구,10~19인,50억~120억원 미만,0.0002874979464432397
50~59세,남,대구,20~49인,"1,000억원 이상",7.467479128395836e-06
50~59세,남,대구,20~49인,120억~300억원 미만,0.0002464268112370626
50~59세,남,대구,20~49인,20억~50억원 미만,0.0007542153919679795
50~59세,남,대구,20~49인,300억~500억원 미만,1.1201218692593755e-05
50~59세,남,대구,20~49인,3억~20억원 미만,0.00029869916513583343
50~59세,남,대구,20~49인,3억원 미만,3.733739564197918e-06
50~59세,남,대구,20~49인,"500억~1,000억원 미만",1.1201218692593755e-05
50~59세,남,대구,20~49인,50억~120억원 미만,0.0008139552249951461
50~59세,남,대구,300~499인,"1,000억원 이상",0.000683274340248219
50~59세,남,대구,300~499인,120억~300억원 미만,7.467479128395836e-06
50~59세,남,대구,300~499인,300억~500억원 미만,1.1201218692593755e-05
50~59세,남,대구,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
50~59세,남,대구,300~499인,50억~120억원 미만,7.467479128395836e-06
50~59세,남,대구,500~999인,"1,000억원 이상",8.960974954075004e-05
50~59세,남,대구,500~999인,120억~300억원 미만,3.733739564197918e-06
