산업,연령,성별,시도,규모,P_F
어업,50~59세,여자,대구,20~49인,8.207018209295687e-08
어업,50~59세,여자,대구,5~9인,5.831474933520179e-08
어업,50~59세,여자,대구,5인 미만,1.8633244061345015e-07
어업,50~59세,여자,대전,5~9인,2.1652480968262422e-08
어업,50~59세,여자,대전,5인 미만,1.6832368828228315e-07
어업,50~59세,여자,부산,100~299인,2.3674936104813084e-06
어업,50~59세,여자,부산,10~19인,1.5448962504550888e-07
어업,50~59세,여자,부산,20~49인,2.7875487270320614e-07
어업,50~59세,여자,부산,50~99인,3.1234422331081617e-06
어업,50~59세,여자,부산,5~9인,1.122550968572095e-07
어업,50~59세,여자,부산,5인 미만,1.9246580296424888e-07
어업,50~59세,여자,서울,10~19인,3.400618122340947e-08
어업,50~59세,여자,서울,5~9인,4.9868418422613e-08
어업,50~59세,여자,서울,5인 미만,1.3342731919831848e-07
어업,50~59세,여자,세종,10~19인,5.132182161321044e-08
어업,50~59세,여자,세종,20~49인,1.3182217787468937e-07
어업,50~59세,여자,세종,5~9인,4.30528607205504e-08
어업,50~59세,여자,세종,5인 미만,2.5318036403695985e-07
어업,50~59세,여자,울산,10~19인,9.953728840095018e-08
어업,50~59세,여자,울산,20~49인,9.874151338811304e-08
어업,50~59세,여자,울산,5~9인,9.868165490060153e-08
어업,50~59세,여자,울산,5인 미만,2.3234334397684753e-07
어업,50~59세,여자,인천,5~9인,1.2093336458964792e-07
어업,50~59세,여자,인천,5인 미만,3.2418493833550647e-07
어업,50~59세,여자,전남,10~19인,1.3488772013382523e-06
어업,50~59세,여자,전남,20~49인,1.511285712779728e-06
어업,50~59세,여자,전남,50~99인,1.530631219803785e-06
어업,50~59세,여자,전남,5~9인,2.1443108863525998e-06
어업,50~59세,여자,전남,5인 미만,3.7227604198495447e-06
어업,50~59세,여자,전북,10~19인,1.1094016874085771e-06
어업,50~59세,여자,전북,20~49인,9.3959871002154e-07
어업,50~59세,여자,전북,50~99인,1.0761045037932928e-06
어업,50~59세,여자,전북,5~9인,1.2987872031512572e-06
어업,50~59세,여자,전북,5인 미만,2.60886916160039e-06
어업,50~59세,여자,제주,10~19인,9.441180305140887e-07
어업,50~59세,여자,제주,20~49인,6.362858226121323e-07
어업,50~59세,여자,제주,5~9인,1.4426457281081005e-06
어업,50~59세,여자,제주,5인 미만,2.1728966504921053e-06
어업,50~59세,여자,충남,100~299인,1.3597263286975796e-06
어업,50~59세,여자,충남,10~19인,1.5324596215027883e-06
어업,50~59세,여자,충남,20~49인,2.2108501467382007e-06
어업,50~59세,여자,충남,50~99인,1.4273678642123994e-06
어업,50~59세,여자,충남,5~9인,1.635683373927607e-06
어업,50~59세,여자,충남,5인 미만,3.3266303656560727e-06
어업,50~59세,여자,충북,10~19인,9.54752493773142e-07
어업,50~59세,여자,충북,20~49인,1.3230089160633807e-06
어업,50~59세,여자,충북,50~99인,8.698440577477973e-07
어업,50~59세,여자,충북,5~9인,1.0361843532954877e-06
어업,50~59세,여자,충북,5인 미만,1.746663106457338e-06
어업,60세이상,남자,강원,10~19인,7.405149712431032e-06
어업,60세이상,남자,강원,20~49인,6.94369095534249e-06
어업,60세이상,남자,강원,50~99인,2.0098829492586194e-05
어업,60세이상,남자,강원,5~9인,8.676311362062214e-06
어업,60세이상,남자,강원,5인 미만,1.1650648240205868e-05
어업,60세이상,남자,경기,10~19인,1.1597020789501665e-05
어업,60세이상,남자,경기,20~49인,1.6053693916548737e-05
어업,60세이상,남자,경기,50~99인,2.008435866121807e-05
어업,60세이상,남자,경기,5~9인,1.0831817320969556e-05
어업,60세이상,남자,경기,5인 미만,2.4615315408701778e-05
어업,60세이상,남자,경남,10~19인,8.140200747410008e-06
어업,60세이상,남자,경남,20~49인,1.1664755713966788e-05
어업,60세이상,남자,경남,50~99인,1.056590699659699e-05
어업,60세이상,남자,경남,5~9인,9.162766398349844e-06
어업,60세이상,남자,경남,5인 미만,1.5740078287076544e-05
어업,60세이상,남자,경북,10~19인,1.0468127984707654e-05
어업,60세이상,남자,경북,20~49인,1.464663102207567e-05
어업,60세이상,남자,경북,5~9인,1.1508435583455627e-05
어업,60세이상,남자,경북,5인 미만,1.7512634110804858e-05
어업,60세이상,남자,광주,20~49인,7.347993901188313e-07
어업,60세이상,남자,광주,5~9인,2.7179089794348083e-07
어업,60세이상,남자,광주,5인 미만,1.3679057049352713e-06
어업,60세이상,남자,대구,10~19인,4.2418789498305836e-07
어업,60세이상,남자,대구,20~49인,6.373831184561218e-07
어업,60세이상,남자,대구,5~9인,4.5289087748286826e-07
어업,60세이상,남자,대구,5인 미만,1.476619025647817e-06
어업,60세이상,남자,대전,5~9인,1.6832798395865195e-07
어업,60세이상,남자,대전,5인 미만,1.3352381208344214e-06
어업,60세이상,남자,부산,100~299인,2.3886382584456694e-05
어업,60세이상,남자,부산,10~19인,1.0708333254527531e-06
어업,60세이상,남자,부산,20~49인,1.9321686309679522e-06
어업,60세이상,남자,부산,50~99인,3.151338437838645e-05
어업,60세이상,남자,부산,5~9인,7.780878400812799e-07
어업,60세이상,남자,부산,5인 미만,1.3612596230453245e-06
어업,60세이상,남자,서울,10~19인,2.677902171554535e-07
어업,60세이상,남자,서울,5~9인,3.92701388928599e-07
어업,60세이상,남자,서울,5인 미만,1.0721274870918253e-06
어업,60세이상,남자,세종,10~19인,2.815449728877188e-07
어업,60세이상,남자,세종,20~49인,7.231596683266639e-07
어업,60세이상,남자,세종,5~9인,2.3618250723170033e-07
어업,60세이상,남자,세종,5인 미만,1.4172307348082944e-06
어업,60세이상,남자,울산,10~19인,6.729165137285286e-07
어업,60세이상,남자,울산,20~49인,6.675367193223e-07
어업,60세이상,남자,울산,5~9인,6.671320492194633e-07
어업,60세이상,남자,울산,5인 미만,1.6027671920959088e-06
어업,60세이상,남자,인천,5~9인,1.0323255767281308e-06
어업,60세이상,남자,인천,5인 미만,2.823762801963082e-06
어업,60세이상,남자,전남,10~19인,9.617407866081955e-06
어업,60세이상,남자,전남,20~49인,1.0775370128255457e-05
어업,60세이상,남자,전남,50~99인,1.5885291790290238e-05
어업,60세이상,남자,전남,5~9인,1.5288798984275513e-05
어업,60세이상,남자,전남,5인 미만,2.7084170291380298e-05
어업,60세이상,남자,전북,10~19인,8.541238874198552e-06
어업,60세이상,남자,전북,20~49인,7.2339325956218485e-06
어업,60세이상,남자,전북,50~99인,1.2059394544884494e-05
어업,60세이상,남자,전북,5~9인,9.999310326253027e-06
어업,60세이상,남자,전북,5인 미만,2.0495058995409855e-05
어업,60세이상,남자,제주,10~19인,4.373747737012178e-06
어업,60세이상,남자,제주,20~49인,2.947675594361208e-06
어업,60세이상,남자,제주,5~9인,6.683241167618957e-06
어업,60세이상,남자,제주,5인 미만,1.027144008500387e-05
어업,60세이상,남자,충남,100~299인,1.274727301060552e-05
어업,60세이상,남자,충남,10~19인,9.869969515891141e-06
어업,60세이상,남자,충남,20~49인,1.4239215993900683e-05
어업,60세이상,남자,충남,50~99인,1.3381404380915815e-05
어업,60세이상,남자,충남,5~9인,1.0534793094570346e-05
어업,60세이상,남자,충남,5인 미만,2.1862314939673e-05
어업,60세이상,남자,충북,10~19인,6.2565888409162225e-06
어업,60세이상,남자,충북,20~49인,8.669810107499586e-06
어업,60세이상,남자,충북,50~99인,8.297117195575857e-06
어업,60세이상,남자,충북,5~9인,6.790219982919426e-06
어업,60세이상,남자,충북,5인 미만,1.1679406898524079e-05
어업,60세이상,여자,강원,10~19인,4.480031250682146e-06
어업,60세이상,여자,강원,20~49인,4.200853957455091e-06
어업,60세이상,여자,강원,50~99인,1.3190646197390904e-05
어업,60세이상,여자,강원,5~9인,5.249069573493699e-06
어업,60세이상,여자,강원,5인 미만,7.5648489178057616e-06
어업,60세이상,여자,경기,10~19인,5.92289802939391e-06
어업,60세이상,여자,경기,20~49인,8.19903609631327e-06
어업,60세이상,여자,경기,50~99인,1.1127404968426508e-05
어업,60세이상,여자,경기,5~9인,5.5320888553725055e-06
어업,60세이상,여자,경기,5인 미만,1.3492617027206534e-05
어업,60세이상,여자,경남,10~19인,5.2947514612496025e-06
어업,60세이상,여자,경남,20~49인,7.587280004279538e-06
어업,60세이상,여자,경남,50~99인,7.455303927495077e-06
어업,60세이상,여자,경남,5~9인,5.959873998462216e-06
어업,60세이상,여자,경남,5인 미만,1.0988042240340776e-05
어업,60세이상,여자,경북,10~19인,6.923804667970964e-06
어업,60세이상,여자,경북,20~49인,9.68754034998817e-06
어업,60세이상,여자,경북,5~9인,7.611882480819557e-06
어업,60세이상,여자,경북,5인 미만,1.2431691552051598e-05
어업,60세이상,여자,광주,20~49인,4.429538043299274e-07
어업,60세이상,여자,광주,5~9인,1.6384174217515684e-07
어업,60세이상,여자,광주,5인 미만,8.850112231558401e-07
어업,60세이상,여자,대구,10~19인,2.2289628727294395e-07
어업,60세이상,여자,대구,20~49인,3.349231139186439e-07
어업,60세이상,여자,대구,5~9인,2.3797872670258265e-07
어업,60세이상,여자,대구,5인 미만,8.327525899391712e-07
어업,60세이상,여자,대전,5~9인,8.606314649463578e-08
어업,60세이상,여자,대전,5인 미만,7.32693922913579e-07
어업,60세이상,여자,부산,100~299인,1.6478972493705838e-05
어업,60세이상,여자,부산,10~19인,6.810100445365991e-07
어업,60세이상,여자,부산,20~49인,1.2287871643062352e-06
어업,60세이상,여자,부산,50~99인,2.1740763488102755e-05
어업,60세이상,여자,부산,5~9인,4.948348375346839e-07
어업,60세이상,여자,부산,5인 미만,9.291280481803283e-07
어업,60세이상,여자,서울,10~19인,1.3057913008080886e-07
어업,60세이상,여자,서울,5~9인,1.9148797253506235e-07
어업,60세이상,여자,서울,5인 미만,5.61084747051706e-07
어업,60세이상,여자,세종,10~19인,1.3309473690709442e-07
어업,60세이상,여자,세종,20~49인,3.4185922345039845e-07
어업,60세이상,여자,세종,5~9인,1.1165054143800074e-07
어업,60세이상,여자,세종,5인 미만,7.19045935169356e-07
어업,60세이상,여자,울산,10~19인,3.772538485955675e-07
어업,60세이상,여자,울산,20~49인,3.742378011320309e-07
어업,60세이상,여자,울산,5~9인,3.740109329387377e-07
어업,60세이상,여자,울산,5인 미만,9.643749154167855e-07
어업,60세이상,여자,인천,5~9인,5.31812928837983e-07
어업,60세이상,여자,인천,5인 미만,1.5612533567981803e-06
어업,60세이상,여자,전남,10~19인,7.168864566209666e-06
어업,60세이상,여자,전남,20~49인,8.03201550520437e-06
어업,60세이상,여자,전남,50~99인,1.2845045398448408e-05
어업,60세이상,여자,전남,5~9인,1.139634824938817e-05
어업,60세이상,여자,전남,5인 미만,2.1667601796883567e-05
어업,60세이상,여자,전북,10~19인,5.795325516370619e-06
어업,60세이상,여자,전북,20~49인,4.908303674980193e-06
어업,60세이상,여자,전북,50~99인,8.876271477617156e-06
어업,60세이상,여자,전북,5~9인,6.78464320379752e-06
어업,60세이상,여자,전북,5인 미만,1.492482020752744e-05
어업,60세이상,여자,제주,10~19인,3.5037440255387214e-06
어업,60세이상,여자,제주,20~49인,2.3613389189255407e-06
어업,60세이상,여자,제주,5~9인,5.353844739174577e-06
어업,60세이상,여자,제주,5인 미만,8.83106223093403e-06
어업,60세이상,여자,충남,100~299인,9.054511196557405e-06
어업,60세이상,여자,충남,10~19인,6.462721312254653e-06
어업,60세이상,여자,충남,20~49인,9.323644265102936e-06
어업,60세이상,여자,충남,50~99인,9.504940836511448e-06
어업,60세이상,여자,충남,5~9인,6.8980387166196615e-06
어업,60세이상,여자,충남,5인 미만,1.5363803077228647e-05
어업,60세이상,여자,충북,10~19인,3.929465483476e-06
어업,60세이상,여자,충북,20~49인,5.445094832333908e-06
어업,60세이상,여자,충북,50~99인,5.652898565542342e-06
어업,60세이상,여자,충북,5~9인,4.264613789801715e-06
어업,60세이상,여자,충북,5인 미만,7.872625999690758e-06
운수·창고·통신업,20~29세,남자,강원,100~299인,1.6189935086440164e-05
운수·창고·통신업,20~29세,남자,강원,10~19인,3.999258584875932e-06
운수·창고·통신업,20~29세,남자,강원,20~49인,8.42769029545512e-06
운수·창고·통신업,20~29세,남자,강원,50~99인,1.7308666648676164e-05
운수·창고·통신업,20~29세,남자,강원,5~9인,2.3468759613855693e-06
운수·창고·통신업,20~29세,남자,강원,5인 미만,3.4683407371919224e-05
운수·창고·통신업,20~29세,남자,경기,"1,000인 이상",5.356074887193804e-05
운수·창고·통신업,20~29세,남자,경기,100~299인,0.0002443977701285176
운수·창고·통신업,20~29세,남자,경기,10~19인,2.7582851110555905e-05
운수·창고·통신업,20~29세,남자,경기,20~49인,5.725221289198968e-05
운수·창고·통신업,20~29세,남자,경기,300~499인,0.00012725813023351337
운수·창고·통신업,20~29세,남자,경기,500~999인,0.00017951011493824487
운수·창고·통신업,20~29세,남자,경기,50~99인,0.0001771022947608084
운수·창고·통신업,20~29세,남자,경기,5~9인,2.317978852908232e-05
운수·창고·통신업,20~29세,남자,경기,5인 미만,0.000384373280800976
운수·창고·통신업,20~29세,남자,경남,100~299인,4.1807887897629614e-05
운수·창고·통신업,20~29세,남자,경남,10~19인,6.6125170569455825e-06
운수·창고·통신업,20~29세,남자,경남,20~49인,1.404357926086763e-05
운수·창고·통신업,20~29세,남자,경남,300~499인,1.4425062822755815e-05
운수·창고·통신업,20~29세,남자,경남,500~999인,1.9478518881510992e-05
운수·창고·통신업,20~29세,남자,경남,50~99인,4.343479194405533e-05
운수·창고·통신업,20~29세,남자,경남,5~9인,4.601589932713618e-06
운수·창고·통신업,20~29세,남자,경남,5인 미만,7.343062481467697e-05
운수·창고·통신업,20~29세,남자,경북,100~299인,3.322320051805032e-05
운수·창고·통신업,20~29세,남자,경북,10~19인,6.111672181514987e-06
운수·창고·통신업,20~29세,남자,경북,20~49인,1.0023665838142286e-05
운수·창고·통신업,20~29세,남자,경북,50~99인,2.954101319049112e-05
운수·창고·통신업,20~29세,남자,경북,5~9인,4.228977110654393e-06
운수·창고·통신업,20~29세,남자,경북,5인 미만,7.404322273940213e-05
운수·창고·통신업,20~29세,남자,광주,100~299인,2.4737446795077576e-05
운수·창고·통신업,20~29세,남자,광주,10~19인,3.2258328991160246e-06
운수·창고·통신업,20~29세,남자,광주,20~49인,7.832704249636105e-06
운수·창고·통신업,20~29세,남자,광주,50~99인,1.699153263011969e-05
운수·창고·통신업,20~29세,남자,광주,5~9인,1.7247382676223856e-06
운수·창고·통신업,20~29세,남자,광주,5인 미만,4.503743238924032e-05
운수·창고·통신업,20~29세,남자,대구,100~299인,3.460349359691741e-05
운수·창고·통신업,20~29세,남자,대구,10~19인,3.2140973484555487e-06
운수·창고·통신업,20~29세,남자,대구,20~49인,7.092580674785259e-06
운수·창고·통신업,20~29세,남자,대구,300~499인,1.0168577198306415e-05
운수·창고·통신업,20~29세,남자,대구,50~99인,2.221574863844749e-05
운수·창고·통신업,20~29세,남자,대구,5~9인,2.127494997807625e-06
운수·창고·통신업,20~29세,남자,대구,5인 미만,5.743454022016148e-05
운수·창고·통신업,20~29세,남자,대전,100~299인,2.8291467807081613e-05
운수·창고·통신업,20~29세,남자,대전,10~19인,2.985977978938419e-06
운수·창고·통신업,20~29세,남자,대전,20~49인,6.864248623549627e-06
운수·창고·통신업,20~29세,남자,대전,300~499인,1.581039195823294e-06
운수·창고·통신업,20~29세,남자,대전,50~99인,1.1441474163691773e-05
운수·창고·통신업,20~29세,남자,대전,5~9인,1.588438352344283e-06
운수·창고·통신업,20~29세,남자,대전,5인 미만,4.0886163506871645e-05
운수·창고·통신업,20~29세,남자,부산,100~299인,0.00011331425466295906
운수·창고·통신업,20~29세,남자,부산,10~19인,1.2722126069868889e-05
운수·창고·통신업,20~29세,남자,부산,20~49인,1.9917823758264437e-05
운수·창고·통신업,20~29세,남자,부산,300~499인,9.939725879957515e-05
운수·창고·통신업,20~29세,남자,부산,500~999인,3.769370739210967e-05
운수·창고·통신업,20~29세,남자,부산,50~99인,6.671357258747113e-05
운수·창고·통신업,20~29세,남자,부산,5~9인,9.32874600784583e-06
운수·창고·통신업,20~29세,남자,부산,5인 미만,0.00010612969372819797
운수·창고·통신업,20~29세,남자,서울,"1,000인 이상",6.025931125700434e-05
운수·창고·통신업,20~29세,남자,서울,100~299인,0.00020311205000754433
운수·창고·통신업,20~29세,남자,서울,10~19인,1.8042865605383264e-05
운수·창고·통신업,20~29세,남자,서울,20~49인,2.7161095502644492e-05
운수·창고·통신업,20~29세,남자,서울,300~499인,0.00016046122958459966
운수·창고·통신업,20~29세,남자,서울,500~999인,0.00014018274403029954
운수·창고·통신업,20~29세,남자,서울,50~99인,0.00010610181282105023
운수·창고·통신업,20~29세,남자,서울,5~9인,1.2869020124532022e-05
운수·창고·통신업,20~29세,남자,서울,5인 미만,0.0001840214772707199
운수·창고·통신업,20~29세,남자,세종,100~299인,1.7180850496498439e-06
운수·창고·통신업,20~29세,남자,세종,10~19인,4.512125748034082e-07
운수·창고·통신업,20~29세,남자,세종,20~49인,1.0131776340107748e-06
운수·창고·통신업,20~29세,남자,세종,50~99인,3.35777393926869e-06
운수·창고·통신업,20~29세,남자,세종,5~9인,1.912886967654593e-07
운수·창고·통신업,20~29세,남자,세종,5인 미만,4.392165175515398e-06
운수·창고·통신업,20~29세,남자,울산,100~299인,1.2237321495383434e-05
운수·창고·통신업,20~29세,남자,울산,10~19인,2.1122761935742e-06
운수·창고·통신업,20~29세,남자,울산,20~49인,7.139115754033184e-06
운수·창고·통신업,20~29세,남자,울산,300~499인,1.706712388754676e-05
운수·창고·통신업,20~29세,남자,울산,50~99인,1.710255471627222e-05
운수·창고·통신업,20~29세,남자,울산,5~9인,1.8444694528851427e-06
운수·창고·통신업,20~29세,남자,울산,5인 미만,2.24707161081808e-05
운수·창고·통신업,20~29세,남자,인천,"1,000인 이상",1.80454162883267e-05
운수·창고·통신업,20~29세,남자,인천,100~299인,7.636917954641574e-05
운수·창고·통신업,20~29세,남자,인천,10~19인,7.830923613151854e-06
운수·창고·통신업,20~29세,남자,인천,20~49인,1.226010779234913e-05
운수·창고·통신업,20~29세,남자,인천,300~499인,5.277958043905234e-05
운수·창고·통신업,20~29세,남자,인천,500~999인,2.403173761970767e-05
운수·창고·통신업,20~29세,남자,인천,50~99인,4.376935609858003e-05
운수·창고·통신업,20~29세,남자,인천,5~9인,7.105634364030058e-06
운수·창고·통신업,20~29세,남자,인천,5인 미만,8.990676368330644e-05
운수·창고·통신업,20~29세,남자,전남,100~299인,2.8146462850080848e-05
운수·창고·통신업,20~29세,남자,전남,10~19인,6.150302425361709e-06
운수·창고·통신업,20~29세,남자,전남,20~49인,1.1299261721577055e-05
운수·창고·통신업,20~29세,남자,전남,50~99인,2.4554983288231286e-05
운수·창고·통신업,20~29세,남자,전남,5~9인,4.326733100061724e-06
운수·창고·통신업,20~29세,남자,전남,5인 미만,5.1235036067421354e-05
운수·창고·통신업,20~29세,남자,전북,100~299인,2.605757388125894e-05
운수·창고·통신업,20~29세,남자,전북,10~19인,3.940550343379262e-06
운수·창고·통신업,20~29세,남자,전북,20~49인,7.388884901863606e-06
운수·창고·통신업,20~29세,남자,전북,50~99인,2.0586629017841424e-05
운수·창고·통신업,20~29세,남자,전북,5~9인,2.5760686228363896e-06
운수·창고·통신업,20~29세,남자,전북,5인 미만,5.087837425583906e-05
운수·창고·통신업,20~29세,남자,제주,100~299인,2.2540242681558708e-05
운수·창고·통신업,20~29세,남자,제주,10~19인,1.8723501776335703e-06
운수·창고·통신업,20~29세,남자,제주,20~49인,5.308724706263833e-06
운수·창고·통신업,20~29세,남자,제주,50~99인,7.1753740757935115e-06
운수·창고·통신업,20~29세,남자,제주,5~9인,1.7745744060417297e-06
운수·창고·통신업,20~29세,남자,제주,5인 미만,2.4387706124616968e-05
운수·창고·통신업,20~29세,남자,충남,100~299인,3.8516034318136815e-05
운수·창고·통신업,20~29세,남자,충남,10~19인,6.21204777458715e-06
운수·창고·통신업,20~29세,남자,충남,20~49인,9.751315858022268e-06
운수·창고·통신업,20~29세,남자,충남,300~499인,1.4903258804688183e-05
운수·창고·통신업,20~29세,남자,충남,50~99인,2.198230329633795e-05
운수·창고·통신업,20~29세,남자,충남,5~9인,4.289552667566646e-06
운수·창고·통신업,20~29세,남자,충남,5인 미만,6.598343023429449e-05
운수·창고·통신업,20~29세,남자,충북,100~299인,2.62446256242481e-05
운수·창고·통신업,20~29세,남자,충북,10~19인,4.819362272782403e-06
운수·창고·통신업,20~29세,남자,충북,20~49인,9.00305761313928e-06
운수·창고·통신업,20~29세,남자,충북,50~99인,2.333797967821299e-05
운수·창고·통신업,20~29세,남자,충북,5~9인,2.7571462808443093e-06
운수·창고·통신업,20~29세,남자,충북,5인 미만,5.092437028434033e-05
운수·창고·통신업,20~29세,여자,강원,100~299인,2.505263704497971e-06
운수·창고·통신업,20~29세,여자,강원,10~19인,5.704790749057652e-07
운수·창고·통신업,20~29세,여자,강원,20~49인,1.2021780690864421e-06
운수·창고·통신업,20~29세,여자,강원,50~99인,2.6783785170640543e-06
운수·창고·통신업,20~29세,여자,강원,5~9인,3.3477295827605297e-07
운수·창고·통신업,20~29세,여자,강원,5인 미만,5.3098830872152335e-06
운수·창고·통신업,20~29세,여자,경기,"1,000인 이상",1.3917196438308564e-05
운수·창고·통신업,20~29세,여자,경기,100~299인,5.636156877313536e-05
운수·창고·통신업,20~29세,여자,경기,10~19인,5.86376940557936e-06
운수·창고·통신업,20~29세,여자,경기,20~49인,1.2171104901816614e-05
운수·창고·통신업,20~29세,여자,경기,300~499인,3.1156404175925934e-05
운수·창고·통신업,20~29세,여자,경기,500~999인,4.394917389105246e-05
운수·창고·통신업,20~29세,여자,경기,50~99인,4.084228412064649e-05
운수·창고·통신업,20~29세,여자,경기,5~9인,4.9277333318387584e-06
운수·창고·통신업,20~29세,여자,경기,5인 미만,8.769884773351342e-05
운수·창고·통신업,20~29세,여자,경남,100~299인,7.793752921659127e-06
운수·창고·통신업,20~29세,여자,경남,10~19인,1.136336888941594e-06
운수·창고·통신업,20~29세,여자,경남,20~49인,2.4133377697887354e-06
운수·창고·통신업,20~29세,여자,경남,300~499인,2.8548419933039416e-06
운수·창고·통신업,20~29세,여자,경남,500~999인,3.854963708205035e-06
운수·창고·통신업,20~29세,여자,경남,50~99인,8.097037512264061e-06
운수·창고·통신업,20~29세,여자,경남,5~9인,7.907664121383887e-07
운수·창고·통신업,20~29세,여자,경남,5인 미만,1.3543175061380382e-05
운수·창고·통신업,20~29세,여자,경북,100~299인,5.232021977433767e-06
운수·창고·통신업,20~29세,여자,경북,10~19인,8.872378036314617e-07
운수·창고·통신업,20~29세,여자,경북,20~49인,1.4551459892543764e-06
운수·창고·통신업,20~29세,여자,경북,50~99인,4.652147530588976e-06
운수·창고·통신업,20~29세,여자,경북,5~9인,6.139250031461349e-07
운수·창고·통신업,20~29세,여자,경북,5인 미만,1.1536345876422939e-05
운수·창고·통신업,20~29세,여자,광주,100~299인,4.41880897658988e-06
운수·창고·통신업,20~29세,여자,광주,10~19인,5.311829366702818e-07
운수·창고·통신업,20~29세,여자,광주,20~49인,1.2897750675590276e-06
운수·창고·통신업,20~29세,여자,광주,50~99인,3.03516921265024e-06
운수·창고·통신업,20~29세,여자,광주,5~9인,2.8400464829853007e-07
운수·창고·통신업,20~29세,여자,광주,5인 미만,7.959372688670928e-06
운수·창고·통신업,20~29세,여자,대구,100~299인,8.553215494867968e-06
운수·창고·통신업,20~29세,여자,대구,10~19인,7.323528689216613e-07
운수·창고·통신업,20~29세,여자,대구,20~49인,1.616090380004604e-06
운수·창고·통신업,20~29세,여자,대구,300~499인,2.668367324120817e-06
운수·창고·통신업,20~29세,여자,대구,50~99인,5.491239922127065e-06
운수·창고·통신업,20~29세,여자,대구,5~9인,4.847634954210682e-07
운수·창고·통신업,20~29세,여자,대구,5인 미만,1.4045508858756146e-05
운수·창고·통신업,20~29세,여자,대전,100~299인,5.6348878367897e-06
운수·창고·통신업,20~29세,여자,대전,10~19인,5.482369349179814e-07
운수·창고·통신업,20~29세,여자,대전,20~49인,1.260302203309528e-06
운수·창고·통신업,20~29세,여자,대전,300~499인,3.3430924748454403e-07
운수·창고·통신업,20~29세,여자,대전,50~99인,2.2788292229854763e-06
운수·창고·통신업,20~29세,여자,대전,5~9인,2.9164333418995974e-07
운수·창고·통신업,20~29세,여자,대전,5인 미만,8.056771001880023e-06
운수·창고·통신업,20~29세,여자,부산,100~299인,2.5721614247057613e-05
운수·창고·통신업,20~29세,여자,부산,10~19인,2.6621055048966987e-06
운수·창고·통신업,20~29세,여자,부산,20~49인,4.1678055995702326e-06
운수·창고·통신업,20~29세,여자,부산,300~499인,2.3953227490155036e-05
운수·창고·통신업,20~29세,여자,부산,500~999인,9.083610141916738e-06
운수·창고·통신업,20~29세,여자,부산,50~99인,1.5143556159302369e-05
운수·창고·통신업,20~29세,여자,부산,5~9인,1.9520405602713375e-06
운수·창고·통신업,20~29세,여자,부산,5인 미만,2.3834467200055013e-05
운수·창고·통신업,20~29세,여자,서울,"1,000인 이상",1.8992387549365104e-05
운수·창고·통신업,20~29세,여자,서울,100~299인,5.6816150673486626e-05
운수·창고·통신업,20~29세,여자,서울,10~19인,4.652576532463305e-06
운수·창고·통신업,20~29세,여자,서울,20~49인,7.003825129301801e-06
운수·창고·통신업,20~29세,여자,서울,300~499인,4.7652116006382604e-05
운수·창고·통신업,20~29세,여자,서울,500~999인,4.1630021145406924e-05
운수·창고·통신업,20~29세,여자,서울,50~99인,2.9679659989384933e-05
운수·창고·통신업,20~29세,여자,서울,5~9인,3.318436346903327e-06
운수·창고·통신업,20~29세,여자,서울,5인 미만,5.092833674086505e-05
운수·창고·통신업,20~29세,여자,세종,100~299인,4.6719742029628176e-07
운수·창고·통신업,20~29세,여자,세종,10~19인,1.1310683922756504e-07
운수·창고·통신업,20~29세,여자,세종,20~49인,2.539763432101848e-07
운수·창고·통신업,20~29세,여자,세종,50~99인,9.130766388335285e-07
운수·창고·통신업,20~29세,여자,세종,5~9인,4.79509239753081e-08
운수·창고·통신업,20~29세,여자,세종,5인 미만,1.181651211255261e-06
운수·창고·통신업,20~29세,여자,울산,100~299인,2.148785492411668e-06
운수·창고·통신업,20~29세,여자,울산,10~19인,3.4190802320095004e-07
운수·창고·통신업,20~29세,여자,울산,20~49인,1.1555879682258507e-06
운수·창고·통신업,20~29세,여자,울산,300~499인,3.18158105336613e-06
운수·창고·통신업,20~29세,여자,울산,50~99인,3.0030853950651243e-06
운수·창고·통신업,20~29세,여자,울산,5~9인,2.985589225542458e-07
운수·창고·통신업,20~29세,여자,울산,5인 미만,3.903718287731924e-06
운수·창고·통신업,20~29세,여자,인천,"1,000인 이상",4.690650229371562e-06
운수·창고·통신업,20~29세,여자,인천,100~299인,1.7618339989715817e-05
운수·창고·통신업,20~29세,여자,인천,10~19인,1.6653738601833812e-06
운수·창고·통신업,20~29세,여자,인천,20~49인,2.6073122468105595e-06
운수·창고·통신업,20~29세,여자,인천,300~499인,1.2926732225977898e-05
운수·창고·통신업,20~29세,여자,인천,500~999인,5.885833774174242e-06
운수·창고·통신업,20~29세,여자,인천,50~99인,1.0097573411889778e-05
운수·창고·통신업,20~29세,여자,인천,5~9인,1.5111292504503918e-06
운수·창고·통신업,20~29세,여자,인천,5인 미만,2.052079063537373e-05
운수·창고·통신업,20~29세,여자,전남,100~299인,4.85016572110436e-06
운수·창고·통신업,20~29세,여자,전남,10~19인,9.769697544361022e-07
운수·창고·통신업,20~29세,여자,전남,20~49인,1.79487709481037e-06
운수·창고·통신업,20~29세,여자,전남,50~99인,4.23128614281732e-06
운수·창고·통신업,20~29세,여자,전남,5~9인,6.872974826159481e-07
운수·창고·통신업,20~29세,여자,전남,5인 미만,8.734834122610256e-06
운수·창고·통신업,20~29세,여자,전북,100~299인,4.369485769946508e-06
